id,stats_inc_id,team_id,playerstats_id,first,last,num,pos,import_status,height,weight,birthdate,birthplace,college,yrsteam,yrsleague,ros_status,created_at
2203,,10,0,Ernest,Shazor,0,11,1,6.04,235,1983-07-04,"Detroit, Michigan",Michigan,1,1,4,"2008-04-18 11:42:22"
2205,,10,0,Ladaris,Vann,3,4,1,5.10,200,1980-10-10,"Ft. Pierce, FL",Cincinnati,1,1,4,"2008-04-18 11:42:22"
2207,,10,0,Keith,Flanagan,89,4,1,6.03,193,1984-01-27,"Dallas, TX","Midwestern State",1,1,4,"2008-04-18 11:42:22"
2209,176761,10,135258,Anthony,Gargiulo,92,21,1,6.03,250,1984-11-20,"Hackensack, NJ",Dartmouth,2,2,4,"2008-04-18 11:42:22"
2211,,10,0,Chris,White,91,21,1,6.03,272,1985-05-16,"Bakersfield, CA","Cal Poly",0,0,3,
2213,81155,10,106646,LaVar,Glover,38,11,1,5.10,177,1978-12-17,"Dayton, OH",Cincinnati,1,6,3,
2215,,10,0,Ronald,Ringgold,45,13,1,6.03,193,1984-06-11,"Baltimore, MD","McDaniel College",1,1,4,"2008-04-18 11:42:22"
2217,386685,65,135417,Justin,Phillips,44,21,0,6.03,236,1985-04-24,"Ottawa, ON","Wilfrid Laurier",8,8,9,
2219,,10,0,Matt,Bohnet,15,1,1,6.03,235,1982-10-17,"Lansing, MI","Eastern Michigan",1,1,4,"2008-04-18 11:42:22"
2221,,10,0,Charlston,Gray,64,7,1,6.03,295,1984-11-18,"Fort Worth, TX","North Carolina",1,1,4,"2008-04-18 11:42:22"
2223,,10,0,Tramain,"Hall ",0,4,1,5.09,185,1981-12-14,"Boyton Beach, FL","North Carolina State",1,1,4,"2008-04-18 11:42:22"
2225,,10,0,Jamar,Landrom,0,11,1,6.02,208,1984-02-16,"Pontiac, MI","Tennessee State",1,1,4,"2008-04-18 11:42:22"
2227,217327,10,135272,David,Heard,28,11,1,5.11,188,1984-02-13,"Seoul, South Korea","Mississippi State",1,1,4,"2008-04-18 11:42:17"
2229,229011,10,134761,Dre,Dokes,3,11,1,5.09,170,1984-12-24,"Springfield, MO","Northern Iowa",1,1,4,"2008-04-18 11:42:22"
2231,285733,10,158347,Steven,Black,82,5,1,6.03,213,1986-12-11,"Birmingham, AL",Memphis,2,2,3,
2233,,10,0,Pedro,Holiday,89,4,1,6.01,190,1982-03-01,"Rome, GA","Middle Tennessee State",1,1,4,"2008-04-18 11:42:21"
2235,,10,0,Emanuel,Hassell,80,4,1,5.10,180,1984-01-03,"Memphis, TN",Tennessee-Chattanooga,1,1,4,"2008-04-18 11:42:21"
2237,,10,0,Lance,Johnson,78,4,1,6.00,190,1983-03-14,"Hickory, NC",Catawba,1,1,4,"2008-04-18 11:42:21"
2239,156209,4,117706,Chris,Best,66,9,0,6.05,301,1983-04-03,"Calgary, AB",Waterloo,9,9,3,
2241,,30,0,Adam,Kania,75,14,0,6.04,266,1984-08-03,"Toronto, Ontario","St. Francis Xavier",1,1,4,"2008-04-18 11:42:21"
2243,184694,10,120317,J.R.,Tolver,87,4,1,6.01,200,1980-01-13,"Long Beach, CA","San Diego State",0,0,4,"2008-04-18 11:42:20"
2245,,10,0,Rob,Andrews,36,11,1,5.11,190,1984-03-16,"Colorado Springs, CO",Hastings,0,0,4,"2008-04-18 11:42:22"
2247,,10,0,Shurron,Pierson,65,21,1,6.02,247,1982-05-31,"Inverness, FL","University of South Florida",0,0,4,"2008-04-18 11:42:22"
2249,246367,10,108195,Tony,Bua,7,13,1,6.00,220,1980-02-11,"New Orleans, LA",Arkansas,1,1,4,"2008-04-18 11:42:22"
2251,214944,10,131582,Calvin,Thibodeaux,94,21,1,6.01,248,1983-09-26,"Houston, TX",Oklahoma,1,1,4,"2008-04-18 11:42:22"
2253,,10,0,Joe,Barnes,0,13,0,6.00,215,,,Ottawa,1,1,4,"2008-04-18 11:42:22"
2255,,10,0,Glen,Larocque,91,21,0,6.06,260,1984-09-26,"Grimsby, ON","Western Ontario",1,1,4,"2008-04-18 11:42:22"
2257,,10,0,Josh,Martyr,0,2,0,6.00,210,,,York,1,1,4,"2008-04-18 11:42:22"
2259,,10,0,Nick,Burns,46,11,0,6.01,209,1983-03-24,"Midhurst, ON",McMaster,1,1,4,"2008-04-18 11:42:22"
2261,,10,0,Aaron,Cotteral,45,13,0,6.01,226,1984-01-07,"Nottingham, England",Lenoir-Rhyne,1,1,4,"2008-04-18 11:42:22"
2263,,10,0,Ian,Hazlett,47,13,0,6.02,215,1984-11-26,"Sault Ste. Marie, ON",Queens,0,0,4,"2008-04-18 11:42:22"
2265,,10,0,Shawn,White,0,4,0,6.0,195,1981-06-17,"Montreal, QC","Saint Mary's University",0,0,4,"2008-04-18 11:42:22"
2267,184746,10,98576,Keenan,Howry,82,4,1,5.10,180,1981-06-17,"Los Angeles, CA",Oregon,1,1,4,"2008-04-18 11:42:21"
2269,,10,0,Kendrick,Dozier,10,1,1,6.02,215,1983-07-13,"Dallas, TX",Langston,1,1,4,"2008-04-18 11:42:21"
2271,286389,10,135753,Chad,Mock,83,4,1,5.11,171,1984-03-23,"Long Beach, CA",Hawaii,2,2,4,"2008-04-18 11:42:22"
2273,,10,0,Reggie,Witherspoon,20,2,1,5.09,190,1982-10-08,"Seattle, WA","Eastern Washington",1,1,4,"2008-04-18 11:42:22"
2275,,10,0,Josh,Davis,29,2,1,5.11,205,1980-10-11,"Tampa, FL",Nebraska,1,1,4,"2008-04-18 11:42:22"
2277,,10,0,Corey,Jackson,90,14,1,6.06,270,1978-11-06,"Cassatt, SC",Nevada,1,1,4,"2008-04-18 11:42:22"
2279,273017,10,135771,Kellan,Quick,18,10,1,6.01,185,1983-11-11,"Nampa, ID","Southern Oregon",1,1,4,"2008-04-18 11:42:22"
2281,,10,0,Shawn,Bell,18,1,1,6.01,211,1983-11-17,"Temple, TX",Baylor,1,1,4,"2008-04-18 11:42:21"
2283,,10,0,Brandon,Bruner,46,11,1,6.00,180,1983-11-14,"Oklahoma City, OK","Southern Illinois",1,1,4,"2008-04-18 11:42:22"
2285,454419,2,143301,Tim,"St. Pierre",35,2,0,6.00,230,1986-04-18,"Hamilton, ON","Saint Mary's",5,8,9,
2287,225236,10,135089,Kenny,Hollis,45,14,1,6.00,225,1982-10-29,"Birmingham, AL","Louisiana State",1,1,4,"2008-04-18 11:42:22"
2289,,10,0,Lawrence,Smith,57,9,1,6.03,325,1979-08-16,"Atlanta, GA","Tennessee State",1,1,4,"2008-04-18 11:42:22"
2291,386729,10,117724,Jeremy,Steeves,47,11,0,6.02,200,1983-05-24,"Moncton, NB","St. Francis Xavier",1,1,4,"2008-04-18 11:42:22"
2293,,10,0,Adrian,Ward,29,11,1,5.11,173,1982-07-01,"Berkeley, CA","Texas-El Paso",0,0,4,"2008-04-18 11:42:22"
2295,,10,0,David,Bautista,83,4,1,6.00,210,1980-01-20,"Panorama City, CA","Bowling Green",0,0,4,"2008-04-18 11:42:22"
2297,,30,132268,Matt,Griebel,0,11,1,5.11,186,1983-02-03,"Tucson, AZ","New Mexico State",1,1,4,"2008-04-18 11:42:21"
2299,216892,10,135659,Bo,Smith,,11,1,6.00,185,1983-09-12,"Owensboro, KY","Weber State",1,6,4,
2301,,10,0,Shaun,King,12,1,1,6.00,225,1977-05-29,"St. Petersburg, FL",Tulane,1,1,4,"2008-04-18 11:42:22"
2303,,10,0,Chris,Felder,10,11,1,5.09,188,1985-01-28,"Conroe, TX",UAB,1,1,4,"2008-04-18 11:42:22"
2305,227814,9,135351,S.J.,Green,19,5,1,6.02,216,1985-06-20,"Tampa, FL","South Florida",7,7,3,
2307,,10,0,Marques,Binns,46,11,1,6.00,175,1984-05-20,"Inglewood, CA","Oregon/Grambling State",0,0,4,"2008-04-18 11:42:22"
2309,,10,0,Roscoe,Crosby,84,4,1,6.02,210,1983-02-06,"Union, S.C.",Clemson,0,0,4,"2008-04-18 11:42:20"
2311,,30,0,J,D,0,21,1,0,0,1981-10-04,None,None,0,0,4,
2313,392096,10,151389,Cassidy,Doneff,80,4,0,6.00,198,1986-07-14,"Cochrane, AB",Washburn,3,3,3,"2008-04-18 11:42:22"
2315,,10,93910,Syvell,Newton,2,1,1,6.0,210,1985-04-15,"Bennettsville, SC","South Carolina",1,1,4,"2008-04-18 11:42:22"
2317,,10,0,Orin,Doneff,74,4,0,5.11,195,1986-07-14,"Edmonton, AB","Edmonton Huskies",0,0,4,"2008-04-18 11:42:22"
2319,141842,10,133791,Mike,Erickson,69,9,1,6.04,315,1982-05-08,"Omaha, NE",Nebraska,1,1,4,"2008-04-18 11:42:22"
2321,,10,0,DeMingo,Graham,68,9,1,6.03,310,1973-09-10,"Newark, NJ",Hofstra,1,1,4,"2008-04-18 11:42:22"
2323,,10,0,Shaunard,Harts,49,11,1,6.00,210,1978-08-04,"Pittsburg, CA","Boise State",0,0,4,"2008-04-18 11:42:22"
2325,387832,10,135261,Anton,Lindsay,94,21,1,6.02,284,1983-06-10,"Indianapolis, IN","Joliet Junior College/Temple",1,1,4,"2008-04-18 11:42:22"
2327,,10,0,Rodney,McCarter,19,11,1,5.10,190,1983-09-09,"San Diego, CA","James Madison",0,0,4,"2008-04-18 11:42:22"
2329,,10,0,Raphael,Osei,39,11,0,5.10,178,1981-11-06,"Kumasi, Ghana","York University",0,0,4,"2008-04-18 11:42:22"
2331,,30,0,b,s,0,11,1,6.01,200,1986-05-16,"Seattle, WA","Eastern Arizona",2,2,4,
2333,176675,,135801,Glenn,January,69,8,1,6.06,299,1983-05-25,"Houston, TX","Texas Tech",6,8,3,
2335,145036,10,116720,Adrian,Mayes,43,13,1,6.01,200,1980-11-17,"Houston, TX","Louisiana State",2,2,3,"2008-04-18 11:42:22"
2337,297440,10,135367,Toney,Edison,36,13,1,5.11,205,1985-01-13,"Los Angeles, CA","Nicholls State",1,1,4,"2008-04-18 11:42:22"
2339,,10,0,Henry,Bekkering,0,16,0,6.06,245,,"Taber, AB","Eastern Washington",0,0,4,"2008-04-18 11:42:22"
2341,,10,0,Ed,Greene,66,15,1,6.01,305,,,Hofstra,0,0,4,"2008-04-18 11:42:22"
2343,,10,0,Kenny,Scott,32,10,1,6.02,185,1985-01-21,"Daytona Beach, FL","Georgia Tech",1,1,4,"2008-04-18 11:42:22"
2345,128296,9,148162,Billy,Parker,17,10,1,6.00,195,1981-05-17,"Mechanicsville, VA","William & Mary",5,5,3,
2347,216253,10,135735,Ryan,Glasper,23,11,1,5.11,205,1985-06-15,"Southington, Connecticut","Boston College",1,3,3,"2008-10-15 18:49:56"
2349,217586,10,136060,Montavis,Pitts,2,11,1,6.01,197,1984-03-03,"Loachapoka, AL","Jacksonville State",1,1,4,"2008-04-18 11:42:22"
2351,155771,10,126404,Jesse,Hendrix,17,11,1,5.09,170,1982-08-19,"Lakewood, WA","Eastern Washington",3,3,3,"2008-04-18 11:42:22"
2353,149279,10,135957,Cameron,Wake,91,14,1,6.03,241,1982-01-30,"Beltsville, MD","Penn State",2,2,4,"2008-04-18 11:42:22"
2355,,10,0,Matt,Chown,58,14,0,6.03,260,1984-08-23,"Richmond Hill, ON",Bishops,1,1,4,"2008-04-18 11:42:22"
2357,122243,10,136433,T.J.,Hill,,13,1,5.09,195,1980-07-02,"Paterson, NJ",Northeastern,1,7,3,
2359,,10,0,Eddie,Montgomery,10,4,1,5.10,168,1982-10-11,"Gafney, SC","St. Augustines",1,1,4,"2008-04-18 11:42:22"
2361,215134,11,133667,Will,Proctor,4,1,1,6.02,210,1983-11-03,"Winter Park, FL",Clemson,1,1,3,"2008-04-18 11:42:22"
2363,,10,0,Matt,Chown,58,14,0,6.03,260,1984-08-23,,Bishops,1,1,4,"2008-04-18 11:42:22"
2365,,10,0,Raquan,Pride,30,11,1,6.01,190,1983-09-16,"Syracuse, NY","Rhode Island",1,1,4,"2008-04-18 11:42:22"
2367,,10,0,Michael,Radon,26,11,1,5.11,198,1983-08-23,"Buffalo, NY","Missouri State",1,1,4,"2008-04-18 11:42:22"
2369,,10,0,Andrew,Browning,92,21,1,6.00,285,1984-05-29,"Lake Oswego, OR","Boise State",1,1,4,"2008-04-18 11:42:22"
2371,597315,7,170190,Zander,Robinson,87,3,0,6.05,241,1989-10-11,"Vancouver, BC",Western,5,5,9,
2373,215784,2,115481,Drew,Tate,4,1,1,6.00,191,1984-10-08,"Baytown, TX",Iowa,7,9,3,
2375,,10,0,Jeremy,Chandler,43,10,1,5.08,165,1982-03-27,"Indianapolis, IN","Indianapolis, IN",1,1,4,"2008-04-18 11:42:22"
2377,290855,10,157723,Bryan,Evans,29,10,1,5.11,197,1986-12-12,"Orange Park, FL",Georgia,1,1,3,
2379,,10,0,Charles,Suppon,90,15,1,6.04,290,1983-07-06,"Shavertown, PA","James Madison",1,1,4,"2008-04-18 11:42:22"
2381,,10,0,Daniel,Oliphant,65,9,1,6.05,325,1984-02-06,"Summit, NJ","Chatham, NJ",0,0,4,"2008-04-18 11:42:22"
2383,389335,10,135435,Pat,MacDonald,93,14,0,6.02,265,1982-02-20,"Oakville, ON",Alberta,2,5,3,
2385,,10,0,"Calvin ",Bannister,0,11,1,5.08,180,1984-02-17,"Roanoke, VA",Hampton,1,3,4,"2009-03-12 11:48:15"
2387,129509,10,136207,Anthony,Arceneaux,8,4,1,5.10,180,1981-08-19,"Portland, Oregon",Utah,1,1,4,"2008-04-18 11:42:22"
2389,,10,0,Rob,Austin,62,9,1,6.05,290,1982-09-27,"Ft. Payne, AL",Troy,1,1,4,"2008-04-18 11:42:22"
2391,,10,72531,Frank,Murphy,82,4,1,6.00,217,1977-02-11,"Jacksonville, FL","Kansas State",2,2,3,"2008-04-18 11:42:22"
2393,159147,10,134569,Sean,Coffey,16,4,1,6.05,220,1983-07-12,"East Cleveland, OH",Missouri,1,1,4,"2008-04-18 11:42:22"
2395,,10,133496,Mike,Pearson,69,9,1,6.07,290,1980-08-02,"Tampa, FL",Florida,1,1,4,"2008-04-18 11:42:22"
2397,,10,0,Tyson,Browning,21,2,1,5.09,175,1983-03-25,"Athen, GA",Georgia,1,1,4,"2008-04-18 11:42:22"
2399,,10,0,John,JohnsonIII,55,17,1,6.00,500,1990-01-01,"Canada City, Canada","Canada College",10,10,4,"2008-04-18 11:42:22"
2401,296286,30,120897,Antoine,Bagwell,35,2,1,5.11,184,1984-09-13,"Lansing, Michigan",California-Pennsylvania,1,1,4,"2008-04-18 11:42:22"
2403,141522,,132195,Fred,Reid,32,2,1,5.09,190,1982-03-16,"Tampa, FL","Mississippi State",5,5,,
2405,,10,0,Chris,Beckman,43,17,1,6.02,202,1983-10-01,,Tulane,1,1,4,"2008-04-18 11:42:22"
2407,159013,10,133387,Cam,Hall,36,13,1,6.00,222,1982-11-01,"Kennewick, WA","Boise State",1,3,3,"2008-04-18 11:42:22"
2409,386789,10,136312,Brian,Guebert,29,3,0,5.09,245,1981-12-19,"Saskatoon, SK",Saskatchewan,3,3,3,"2008-04-18 11:42:22"
2411,,10,0,Phillip,Brock,87,4,1,6.01,212,1982-01-17,"New Orleans, LA","Nicholls State",1,1,4,"2009-01-29 10:06:32"
2413,,10,0,Ryan,Kelly,70,4,0,5.08,160,1982-09-18,"Edmonton, AB","Worcester State",1,1,4,"2008-04-18 11:42:22"
2415,157362,10,134472,Tony,Tella,66,9,1,6.04,298,1982-12-05,"Houston, TX",Miami,1,1,4,"2008-04-18 11:42:22"
2417,548140,,158163,Samuel,Fournier,40,3,0,6.00,230,1986-01-28,"Lacolle, QC",Laval,1,3,,
2419,228851,10,134270,Dennis,Mitchell,89,11,1,5.08,180,1983-04-07,Jackson,"Western Kentucky",1,2,4,"2008-04-18 11:42:22"
2421,,10,0,Marcel,Love,74,4,1,6.00,190,1983-11-12,,"Oregon State",1,1,4,"2008-04-18 11:42:22"
2423,,10,0,Chris,Browder,94,21,1,6.03,230,1983-03-25,,Auburn,1,1,4,"2008-04-18 11:42:22"
2425,81021,10,136540,Eddie,Freeman,97,15,1,6.05,305,1978-01-04,"Mobile , AL",Alabama-Birmingham,2,2,3,"2008-04-18 11:42:22"
2427,129516,10,135086,Jason,Mitchell,84,4,1,6.01,205,1981-07-19,"Los Angeles, CA",USC,2,2,4,"2008-04-18 11:42:22"
2429,,10,0,Jarred,Corbin,37,13,0,6.03,195,1984-03-10,"Campbellville, ON",York,1,1,4,"2008-04-18 11:42:22"
2431,,10,0,Mat,Nesbitt,0,13,0,6.03,225,1984-02-09,"Regina, SK",Regina,1,1,4,"2008-04-18 11:42:22"
2433,129875,10,108625,Howard,Hodges,93,15,1,6.02,258,1981-05-29,"Coppers Cove, TX",Iowa,2,3,3,"2008-06-03 21:47:40"
2435,390464,,102662,Steve,Morley,62,7,0,6.07,313,1981-08-18,"Halifax, NS","Saint Mary's",6,9,3,
2437,21067,10,30700,Steve,Christie,19,16,0,6.00,190,1967-11-13,"Hamilton, ON","William & Mary",1,1,4,"2008-04-18 11:42:22"
2439,,10,0,Tyler,Smith,0,11,1,6.00,190,1983-07-04,,"Weber State",1,1,4,"2008-04-18 11:42:22"
2441,130009,10,113190,Jerrell,Pippens,12,11,1,6.03,200,1980-06-30,,Nebraska,1,1,4,"2008-04-18 11:42:22"
2443,25721,10,80114,Darnerien,McCants,85,4,1,6.03,215,1977-09-01,"Odenton, Maryland","Delaware State",1,1,4,"2008-04-18 11:42:22"
2445,,30,0,Scott,Mitchell,83,5,1,6.03,222,1984-08-04,"Harbor City, CA",Kentucky,1,1,4,
2447,217068,10,134854,Jason,Flowers,20,11,1,6.00,187,1983-08-13,"Centreville, OH",Toledo,1,1,4,"2008-04-18 11:42:22"
2449,146136,10,135984,Shannon,Fitzhugh,25,11,1,5.11,200,1981-09-18,"Schaumburg, Illinois","Western Illinois",1,1,4,"2008-04-18 11:42:22"
2451,121876,10,137293,Dwaine,Carpenter,7,11,1,6.02,207,1976-11-04,"Pinehurst, NC","North Carolina A&T",1,4,3,
2453,251252,10,102688,Mike,Labinjo,42,14,0,6.01,270,1980-07-08,"Toronto, ON","Michigan State",4,4,3,
2455,,10,0,Jauron,Dailey,7,14,1,6.03,232,1978-05-22,"Southfield, VA","Florida A&M",1,2,4,"2008-06-09 17:41:01"
2457,158713,10,117467,Gino,Guidugli,13,1,1,6.03,225,1983-03-13,"Fort Thomas, KY",Cincinnati,2,2,4,"2008-04-18 11:42:22"
2459,,10,0,Eugene,Goodman,29,2,1,5.09,195,1983-08-10,"Smitfield, VA",Liberty,1,1,4,"2008-04-18 11:42:22"
2461,131143,10,129601,Rashaun,Woods,82,4,1,6.02,202,1980-10-17,"Oklahoma City, OK","Oklahoma State",1,1,4,"2008-04-18 11:42:22"
2463,159268,10,117613,George,Gause,94,21,1,6.05,275,1982-06-20,"Conway, SC","South Carolina",1,1,4,"2008-04-18 11:42:22"
2465,159937,10,134592,Marcus,West,43,21,1,6.03,280,1983-11-06,"Amory, Mississippi",Memphis,1,1,4,"2008-04-18 11:42:22"
2467,398280,10,54523,Jeroid,Johnson,32,11,1,5.09,185,1974-03-20,"New Orleans, LA","Oklahoma State",1,1,4,"2008-04-18 11:42:22"
2469,,10,137448,Gabriel,Helms,29,10,1,5.11,210,1980-03-25,"St. Louis, MO","Northwest Missouri State",1,1,4,"2008-04-18 11:42:22"
2471,330907,9,111237,Josh,Bourke,59,8,0,6.07,300,1982-10-16,"Windsor ON","Grand Valley State",8,8,3,
2473,149247,10,114487,Jamall,Broussard,81,4,1,5.90,172,1981-08-19,"Nederland, TX","San Jose State",1,1,4,"2008-04-18 11:42:22"
2475,282816,10,116836,Michael,Harden,23,11,1,5.11,190,1981-10-21,"Kansas City, MO",Missouri,1,1,4,"2008-04-18 11:42:22"
2477,158994,10,129682,Efrem,Hill,80,5,1,6.01,185,1983-07-23,"Atlanta, GA",Samford,2,4,3,
2479,,10,0,Stefon,Wheeler,62,9,1,6.05,330,1982-09-17,"Passaic, NJ","Michigan State",1,1,4,"2008-04-18 11:42:22"
2481,214834,10,119791,Zach,Ville,99,15,1,6.02,230,1982-04-04,,Missouri,1,1,4,"2008-04-18 11:42:22"
2483,286449,10,101347,Bill,Chamberlain,80,5,0,6.02,230,1977-06-19,,"British Columbia",1,1,4,"2008-04-18 11:42:22"
2485,545095,9,158158,Chima,Ihekwoaba,90,14,0,6.04,255,1988-11-03,"Burlington, ON","Wilfrid Laurier",3,3,15,
2487,234253,10,102681,Kerry,Carter,8,2,0,6.02,237,1980-12-19,"Port of Spain, Trinidad",Stanford,5,5,,
2489,406081,10,110500,Isaac,Keys,96,14,1,6.03,247,1978-06-06,"St. Louis, MO","Morehouse College",1,1,4,"2008-04-18 11:42:22"
2491,,10,0,Monroe,Oops,0,1,0,,0,,,,0,0,4,"2008-04-18 11:42:22"
2493,,10,138308,Adam,Goloboski,40,13,1,6.00,220,1984-04-28,"Hereford, MD",Richmond,1,1,4,"2008-04-18 11:42:22"
2495,246356,,119519,Maurice,Mann,86,4,1,6.02,192,1982-09-14,"Seaside, CA",Nevada,3,7,3,
2497,220306,10,126467,John,Syptak,97,21,1,6.02,260,1984-03-16,"Houston, TX",Rice,1,1,4,"2008-04-18 11:42:22"
2499,,10,0,Aldo,DeLaGarza,54,9,0,6.04,320,1982-09-11,"San Antonio, TX","Texas A&M",1,1,4,"2008-04-18 11:42:22"
2501,407044,10,12334,Juran,Bolden,21,11,1,6.03,210,1974-06-27,,"Mississippi Delta CC",3,3,4,"2008-04-18 11:42:22"
2503,,10,0,Funtaine,Hunter,34,13,1,6.03,235,1983-12-27,"Valdosta, GA",Vanderbilt,1,1,4,"2008-04-18 11:42:22"
2505,227354,9,138229,Jermaine,McElveen,98,15,1,6.04,265,1984-08-29,"North Chicago, IL",Alabama-Birmingham,5,7,,
2507,216515,10,138457,Tim,Goodwell,45,13,1,6.02,234,1984-01-30,"Houston, TX",Memphis,1,3,3,"2008-04-18 11:42:22"
2509,217864,10,134671,Robert,Ortiz,80,4,1,6.01,195,1983-05-30,"San Diego, CA","San Diego State",1,1,4,"2008-04-18 11:42:22"
2511,129949,10,138693,Trey,Darilek,57,9,1,6.05,310,1981-04-23,"San Antonio, TX","Texas-El Paso",1,1,4,"2008-04-18 11:42:22"
2513,,10,0,Ryan,Hoag,86,4,1,,0,,,Gustavas-Adolphus,1,1,4,"2008-04-18 11:42:22"
2515,155037,10,137537,Joey,Thomas,31,11,1,6.01,190,1980-08-29,"Seattle, WA","Montana State",1,1,4,"2008-04-18 11:42:22"
2517,408590,10,138736,Rayshaun,Kizer,36,11,1,5.10,193,1985-02-03,"Euclid, OH",Walsh,1,1,5,
2519,225457,10,132780,Carl,Berman,16,4,1,5.10,170,1985-04-05,"St. Petersburg, FL","Indiana State",1,2,3,
2521,156553,10,136534,Charlton,Keith,55,14,1,6.05,240,1982-05-04,"Akron, OH",Kansas,2,2,4,"2008-04-18 11:42:22"
2523,142319,10,116519,Brett,Elliott,16,1,1,6.03,208,1982-06-11,"Portland, OR",Linfield,1,1,4,"2008-04-18 11:42:22"
2525,214106,10,138170,David,Lofton,48,12,1,6.04,220,1984-01-28,"Plano, TX",Stanford,1,2,4,"2008-09-23 16:55:39"
2527,,10,0,Chris,Jackson,87,4,1,6.01,200,1984-07-05,"Seale, AL",Millsaps,1,1,3,"2009-05-06 14:57:18"
2529,240177,10,133401,Ramel,Meekins,93,15,1,6.00,275,1985-08-06,,Rutgers,1,1,4,"2008-04-18 11:42:22"
2531,226850,10,130435,Vincent,Marshall,-1,4,1,5.08,170,1983-11-12,"Ennis, TX",Houston,1,3,,
2533,130573,10,125774,Marko,Cavka,60,9,1,6.07,294,1981-04-04,"Cypress, CA","Sacramento State",2,2,4,"2008-04-18 11:42:22"
2535,,10,0,Cardan,Alexander,83,4,1,6.02,188,1983-04-29,"Tallahassee, FL","Florida A&M",1,1,4,"2008-04-18 11:42:22"
2537,158759,10,135693,Julian,Battle,4,11,1,6.03,210,1981-07-11,"West Palm Beach, FL",Tennessee,2,2,3,"2008-04-18 11:42:22"
2539,,10,0,Levi,Newton,69,9,1,6.03,315,1983-06-30,"Jacksonville, FL","South Florida",1,1,4,"2008-04-18 11:42:22"
2541,157870,10,130436,Marcus,Parker,94,15,1,6.02,280,1983-05-18,"Dallas, TX","New Mexico",2,2,3,"2008-04-18 11:42:22"
2543,133765,10,114050,Art,Thomas,0,11,1,6.03,210,1979-09-24,"New York, NY",Virginia,1,1,4,"2008-04-18 11:42:23"
2545,156478,,148788,Ejiro,Kuale,1,13,1,6.02,229,1983-06-22,"Daytona Beach, FL","Louisiana State",1,5,3,
2547,,10,129824,Damien,Anderson,32,2,1,5.11,218,1979-07-17,"Wilmington, IL",Northwestern,3,3,3,"2008-04-18 11:42:23"
2549,231230,10,133183,Marcus,Rucker,38,13,1,6.00,200,1985-04-20,"El Dorado, AR",Rice,1,1,4,"2008-04-18 11:42:23"
2551,297218,10,158144,Joe,Eppele,,9,0,6.08,301,1987-08-12,"Brackendale, BC","Washington State",1,4,3,
2553,215819,10,130898,Zac,Taylor,18,1,1,6.02,210,1983-05-10,"Norman, OK",Nebraska,1,1,4,"2008-04-18 11:42:23"
2555,,10,0,Kevin,Garrett,0,11,1,5.09,194,1980-07-29,"San Benito, TX","Southern Methodist",1,2,4,"2008-06-09 17:23:06"
2557,,10,0,Philippe,Gardent,47,13,1,6.01,240,1979-03-24,"Grenoble, France","No college",1,1,4,"2008-04-18 11:42:23"
2559,,10,124008,Butchie,Wallace,20,2,1,5.10,205,1980-12-24,"Myrtle Beach, SC",Marshall,1,1,4,"2008-04-18 11:42:23"
2561,,,80,Felton,Huggins,80,4,1,6.02,186,1983-02-15,"Zachary, LA","Southeastern Louisiana",1,1,4,"2008-04-18 11:42:23"
2563,,10,0,James,Robinson,80,4,1,,0,,,"Butler County Community Colleg",0,0,4,"2008-04-18 11:42:23"
2565,216370,10,120937,Willie,Foster,71,4,1,5.08,172,1984-12-13,"Miami, FL",Rutgers,1,1,3,
2567,548292,10,158169,Nate,Binder,82,4,0,6.02,200,1985-09-28,"Windsor, ON","Tusculum College",2,2,3,
2569,214754,10,135031,Brent,Curvey,90,15,1,6.00,294,1985-03-15,"Houston, TX","Iowa State",1,1,4,"2008-04-18 11:42:23"
2571,285730,10,134613,Zach,Anderson,0,21,1,,0,,,Louisville,0,0,4,"2008-04-18 11:42:23"
2573,223293,10,116177,Scott,Eyster,16,1,1,6.02,213,1984-04-02,"Hammond, LA","Delta State",1,1,4,"2008-04-18 11:42:23"
2575,,10,0,"Tory ",Collins,99,21,1,6.02,285,1982-12-19,,"Northwestern State",2,1,4,"2008-04-18 11:42:23"
2577,,10,0,Andrew,Wellock,0,16,1,5.11,182,1984-03-12,"Green, OH","Eastern Michigan",1,1,4,"2008-04-18 11:42:23"
2579,,11,7342,Mike,Pringle,34,2,1,5.08,202,1967-10-01,"Los Angeles, CA","Cal-State Fullerton",0,0,3,"2008-04-18 11:42:23"
2581,,10,0,Steve,Reading,55,13,0,6.00,223,1987-07-25,"Fenelon Falls, ON",York,1,1,3,
2583,,10,0,Will,Poole,24,10,1,,0,,,"Southern California",0,0,4,"2008-04-18 11:42:23"
2585,184771,10,113517,Siddeeq,Shabazz,8,13,1,6.00,205,1981-02-05,"Frankfurt, Germany","New Mexico State",1,4,3,
2587,,10,0,Jonathan,Hamm,44,13,1,6.07,272,1982-10-14,Atlanta,Clark-Atlanta,1,1,4,"2008-04-18 11:42:23"
2589,,10,54,Qasim,Mitchell,54,9,1,6'6,337,1979-12-03,"Brooklyn, NY","North Carolina A&T",1,1,4,"2008-04-18 11:42:23"
2591,,10,0,Derek,Devine,4,1,1,6.03,220,1984-07-19,"Portland, OR",Marshall,1,1,4,"2008-04-18 11:42:23"
